player_id,player,team,league,fifa_edition,update
199915,Lewis Dunk,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
188836,Jason Steele,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
260779,Simon Adingra,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
259608,Evan Ferguson,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
255434,Julio César Enciso,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
272612,Brajan Gruda,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
239778,Jakub Moder,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
242418,Tariq Lamptey,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
264124,Cameron Peupion,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
263901,Ed Turns,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
75106,Killian Cahill,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
250830,Imari Samuels,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
206594,Solly March,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
207616,Adam Webster,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
138412,James Milner,Brighton & Hove Albion,ENG-Premier League,FC 25,"Dec 18, 2024"
199641,Matz Sels,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
224656,Ola Aina,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
238095,Nikola Milenković,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
278016,Murillo Costa dos Santos,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
217036,Alexandre Moreno Lopera,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
235642,Ryan Yates,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
237819,Nicolás Domínguez,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
257470,Anthony Elanga,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
240740,Callum Hudson-Odoi,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
236015,Morgan Gibbs-White,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
192123,Chris Wood,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
205569,James Ward-Prowse,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
254243,Elliot Anderson,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
255718,Ramón Sosa,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
71634,Eric da Silva Moreira,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
202750,Willy Boly,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
243057,Neco Williams,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
73239,Carlos Miguel dos Santos Pereira,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
269421,João Pedro Ferreira Silva,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
230978,Taiwo Awoniyi,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
256008,Felipe Rodrigues da Silva,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
206086,Harry Toffolo,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
261647,Andrew Omobamidele,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
74242,Zach Abbott,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
235173,Ibrahim Sangaré,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
273106,Danilo Santos de Oliveira,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
239015,Emmanuel Dennis,Nottingham Forest,ENG-Premier League,FC 25,"Dec 18, 2024"
212442,José Pedro Malheiro de Sá,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
227928,Nélson Cabral Semedo,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
212811,Mario Lemina,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
258607,Tote António Gomes,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
242641,Rayan Aït-Nouri,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
74866,André Trindade,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
273463,João Victor Gomes da Silva,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
235456,Jean-Ricner Bellegarde,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
259170,Rodrigo Martins Gomes,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
240243,Matheus Santos Carneiro Da Cunha,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
238756,Jørgen Strand Larsen,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
277426,Carlos Roberto Forbs Borges,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
198950,Pablo Sarabia García,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
254120,Tommy Doyle,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
237658,Santiago Bueno,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
194806,Craig Dawson,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
201417,Matt Doherty,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
206075,Sam Johnstone,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
226380,Hee Chan Hwang,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
224411,Gonçalo Manuel Ganchinho Guedes,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
198350,Daniel Bentley,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
264622,Alfie Pond,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
253461,Luke Cundle,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
225650,Tom King,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
278057,Bastien Meupiyou,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
239901,Saša Kalajdžić,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
256666,Yerson Mosquera,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
252975,Boubacar Traoré,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
73049,Pedro Henrique Cardoso de Lima,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
274377,Enso González,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
71498,Leon Chiwome,Wolverhampton Wanderers,ENG-Premier League,FC 25,"Dec 18, 2024"
192563,Bernd Leno,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
216266,Kenny Tete,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
224221,Joachim Andersen,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
241436,Calvin Bassey,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
229348,Antonee Robinson,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
228092,Sander Berge,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
213655,Alex Iwobi,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
208450,Andreas Hugo Hoelgebaum Pereira,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
240273,Emile Smith Rowe,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
231448,Reiss Nelson,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
204838,Raúl Jiménez,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
195202,Tom Cairney,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
220710,Harry Wilson,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
70786,Joshua King,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
222501,Timothy Castagne,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
231633,Issa Diop,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
235883,Ryan Sessegnon,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
241076,Steven Benda,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
213956,Adama Traoré Diarra,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
264337,Rodrigo Muniz Carvalho,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
237522,Jorge Cuenca Barreno,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
244621,Carlos Vinícius Alves Morais,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
271940,Martial Godo,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
74451,Alex Borto,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
279008,Luc De Fougerolles,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
236699,Saša Lukić,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
205990,Harrison Reed,Fulham,ENG-Premier League,FC 25,"Dec 18, 2024"
204935,Jordan Pickford,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
152908,Ashley Young,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
202695,James Tarkowski,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
247649,Jarrad Branthwaite,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
244380,Vitaliy Mykolenko,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
208135,Abdoulaye Doucouré,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
193474,Idrissa Gueye,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
245741,Jesper Lindstrøm,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
261188,Iliman Ndiaye,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
243282,Dwight McNeil,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
221479,Dominic Calvert-Lewin,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
232080,Jack Harrison,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
234078,Orel Mangala,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
243657,James Garner,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
266609,Tim Iroegbunam,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
207599,Michael Keane,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
253510,Jake O'Brien,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
237704,João Manuel Neves Virgínia,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
251892,Norberto Gomes Betuncal,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
74634,Roman Dixon,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
256268,Armando Broja,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
172723,Asmir Begović,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
74413,Harrison Armstrong,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
180216,Séamus Coleman,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
257896,Nathan Patterson,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
270866,Youssef Chermiti,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
270676,Stanley Mills,Everton,ENG-Premier League,FC 25,"Dec 18, 2024"
211738,Mark Flekken,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
242453,Sepp van den Berg,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
248484,Nathan Collins,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
238717,Ethan Pinnock,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
243606,Keane Lewis-Potter,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
210697,Christian Nørgaard,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
229723,Mathias Jensen,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
241508,Mikkel Damsgaard,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
243014,Bryan Mbeumo,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
234824,Yoane Wissa,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
260926,Kevin Schade,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
235167,Vitaly Janelt,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
256725,Fábio Leandro Carvalho,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
243849,Paris Maghoma,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
277705,Yunus Emre Konak,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
189682,Ben Mee,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
238157,Mads Roerslev,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
264133,Hákon Valdimarsson,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
270608,Yehor Yarmoliuk,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
275771,Igor Thiago Rodrigues,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
262569,Ryan Trevitt,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
256488,Matthew Cox,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
267844,Ji Soo Kim,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
278957,Jayden Meghoma,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
224494,Rico Henry,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
224258,Kristoffer Ajer,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
248808,Aaron Hickey,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
231445,Josh Dasilva,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
74759,Gustavo Nunes Fernandes Gomes,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
258724,Ethan Brierley,Brentford,ENG-Premier League,FC 25,"Dec 18, 2024"
206585,Kepa Arrizabalaga,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
190885,Adam Smith,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
258781,Illia Zabarnyi,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
236506,Marcos Senesi,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
260908,Milos Kerkez,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
224294,Lewis Cook,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
213884,Ryan Christie,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
241236,Antoine Semenyo,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
237477,Marcus Tavernier,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
236920,Justin Kluivert,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
256612,F. Evanilson de Lima Barbosa,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
232999,Tyler Adams,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
233500,Luis Sinisterra,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
220196,David Brooks,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
261299,Alex Scott,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
240060,Max Aarons,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
278349,Dean Huijsen,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
232284,Mark Travers,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
265552,Dango Ouattara,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
223197,Enes Ünal,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
248492,James Hill,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
220714,Philip Billing,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
243048,Will Dennis,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
247678,Julian Araujo,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
271235,Owen Bevan,AFC Bournemouth,ENG-Premier League,FC 25,"Dec 18, 2024"
233934,Aaron Ramsdale,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
227927,Kyle Walker-Peters,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
252793,Taylor Harwood-Bellis,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
220570,Jan Bednarek,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
202697,Jack Stephens,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
226012,Ryan Manning,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
279497,Tyler Dibling,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
240097,Flynn Downes,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
270857,Mateus Gonçalo Espanha Fernandes,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
221841,Adam Armstrong,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
258930,Cameron Archer,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
231044,Joe Aribo,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
233795,Ben Brereton Díaz,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
257084,Lesley Ugochukwu,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
207807,Ryan Fraser,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
242916,Yukinari Sugawara,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
204760,Charlie Taylor,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
189324,Alex McCarthy,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
180819,Adam Lallana,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
212382,Paul Ebere Onuachu,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
215798,Maxwel Cornet,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
222156,James Bree,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
256035,Kamaldeen Sulemana,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
217096,Joe Lumley,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
245153,Nathan Wood,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
258167,Ronnie Edwards,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
277561,Samuel Amo-Ameyaw,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
247497,Armel Bella-Kotchap,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
237916,Will Smallbone,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
243585,Gavin Bazunu,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
244319,Ross Stewart,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
271669,Juan Larios López,Southampton,ENG-Premier League,FC 25,"Dec 18, 2024"
246158,Mads Hermansen,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
231554,James Justin,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
235036,Wout Faes,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
261281,Caleb Okoli,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
259762,Victor Kristiansen,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
226790,Wilfred Ndidi,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
222400,Harry Winks,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
265801,Kasey McAteer,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
225783,Stephy Mavididi,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
269495,Facundo Buonanotte,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
208830,Jamie Vardy,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
241042,Oliver Skipp,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
197756,Jordan Ayew,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
203502,Bobby De Cordova-Reid,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
239817,Boubakary Soumaré,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
202048,Conor Coady,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
254470,Luke Thomas,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
207998,Danny Ward,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
257504,Bilal El Khannouss,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
233866,Odsonne Edouard,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
202849,Jannik Vestergaard,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
241202,Patson Daka,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
228332,Hamza Choudhury,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
228410,Daniel Iversen,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
271218,Will Alves,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
70162,Michael Golding,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
274359,Nathan Opoku,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
210243,Ricardo Barbosa Pereira,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
267680,Abdul Fatawu,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
239772,Jakub Stolarczyk,Leicester City,ENG-Premier League,FC 25,"Dec 18, 2024"
233164,Arijanet Murić,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
241842,Ben Johnson,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
235405,Dara O'Shea,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
216744,Cameron Burgess,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
246685,Leif Davis,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
197975,Sam Morsy,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
244472,Jens-Lys Cajuste,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
212484,Wes Burns,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
220139,Sammie Szmodics,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
260145,Omari Hutchinson,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
259031,Liam Delap,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
224081,Kalvin Phillips,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
242908,Jack Clarke,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
205347,Massimo Luongo,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
233851,Jack Taylor,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
248602,Jacob Greaves,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
245729,Harry Clarke,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
206561,Christian Walton,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
225667,Conor Chaplin,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
263376,Ali Al Hamadi,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
240500,Luke Woolfenden,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
232545,Nathan Broadhead,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
203751,Conor Townsend,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
264645,Cieran Slicker,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
231005,Chiedozie Ogbene,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
231485,Axel Tuanzebe,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
233602,George Hirst,Ipswich Town,ENG-Premier League,FC 25,"Dec 18, 2024"
192119,Thibaut Courtois,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
208618,Lucas Vázquez Iglesias,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
240130,Éder Gabriel Militão,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
205452,Antonio Rüdiger,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
228618,Ferland Mendy,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
241637,Aurélien Tchouaméni,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
252371,Jude Bellingham,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
239053,Federico Valverde,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
243812,Rodrygo Silva de Goes,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
231747,Kylian Mbappé,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
238794,Vinícius José de Oliveira Júnior,Real Madrid,ESP-La Liga,FC 25,"Dec 18, 2024"
